unb;pdv
970751;7030
970751;7124
734004;6153
360384;24082
970751;6348
323527;19653
724009;6526
1131001;9094
323527;10858
1017039;660
698008;20768
878928;13236
1582003;18227
1016261;1066
1582003;1802
1582003;3077
323527;18407
1863002;34762
360384;25253
1131001;5764
1863002;37833
878928;13813
724009;9098
107000;2692
599719;3744
1582003;24149
1016261;733
107000;2563
1582003;24630
1582003;15060
698008;27400
1016261;185
1582003;23606
878928;5268
1582003;24849
1582003;24847
360384;24086
295370;27958
1863002;34205
1863002;37776
323527;18807
992453;5928
992453;4566
734004;8111
992453;6640
734004;4738
992453;2859
734004;91677
734004;16910
992453;5937
992453;6665
734004;11519
734004;1048
992453;6659
734004;17995
734004;22770
734004;17105
734004;5702
734004;14346
734004;97815
734004;866
734004;9888
734004;98086
992453;2133
878928;4494
878928;12931
698008;5136
698008;25611
878928;12443
107000;4674
878928;4931
734004;5462
323527;10927
107000;4272
734004;5188
637858;90085
1320009;12925
542644;80286
542644;11202
1320009;32642
542644;45543
1716000;93708
990590;22570
990590;16352
1320009;4063
995975;12189
1320009;16403
741795;636
995975;88857
619132;73887
542644;22144
857890;50786
542644;87752
995975;8526
1320009;99592
669261;97790
542644;22551
995975;3532
724009;7853
360384;22523
542644;35288
637858;91535
619132;99980
1716000;18057
360384;26019
857890;51011
698008;40534
1016261;2170
542644;23499
1320009;30795
542644;67009
1716000;91622
542644;47778
1320009;31099
360384;25026
360384;25108
542644;87937
542644;58181
724009;7058
734004;16086
1716000;13136
542644;21952
542644;43885
295370;37128
669610;2541
698008;29371
724009;19562
619132;73465
376469;8034
703133;1345
1017039;2035
734004;22341
542644;39722
995975;11803
323527;19104
295370;32113
376469;1258
376469;5856
107000;4477
1716000;6526
734004;18853
323527;3849
542644;3099
1716000;3507
1716000;15368
323527;19099
495352;8028
878928;12804
734004;18679
703354;3894
734004;20916
1016261;271
1016261;1730
323527;10313
734004;22580
1320009;15995
323527;16952
376469;835
703354;315
734004;8638
376469;8582
323527;18437
376469;5351
992453;6073
360384;20359
970751;4029
703354;600
599719;2939
1716000;15625
724009;8360
360384;24382
542644;39781
323527;21943
724009;6542
734004;6995
376469;3088
970751;4458
698008;30818
613339;7749
995975;2341
703354;2194
542644;51742
542644;4764
637858;90161
703354;1024
703354;1703
703354;3746
599719;24838
724009;8452
1002520;23034
992453;6791
703354;1417
613673;4177
724009;18773
1002520;16384
1017039;8401
619132;70784
970751;7134
703133;3749
1582003;24211
1131001;8876
542644;91790
734004;22702
1582003;24194
703133;1677
703354;2856
1320009;12031
606634;96275
741795;604
1131001;8799
1016261;998
542644;79113
878928;13378
970751;4967
1016261;662
1320009;12531
992453;6852
376469;196
703133;1255
376469;8518
995975;4095
1582003;23096
619132;73783
542644;22866
542644;74404
698008;31830
1017039;8386
1002520;23706
995975;34725
724009;12271
600741;1997
542644;8591
107000;9369
878928;2749
724009;17944
970751;6049
970751;5559
542644;92215
1017039;2709
107000;622
970751;6799
698008;17453
996122;97813
1716000;93016
542644;21598
734004;339
734004;8472
741795;1345
1716000;15430
323527;10203
703354;1828
376469;2978
703354;3184
1582003;24610
376469;4812
669261;5140
970751;5810
1582003;21918
1863002;36823
600741;1034
724009;6069
1863002;226
542644;10358
542644;22430
1716000;92252
992453;1872
734004;16528
703133;1780
376469;6278
703354;2633
323527;3685
1582003;24742
669261;97554
669261;96543
600741;5451
619132;73095
107000;9266
1582003;24000
1716000;5361
878928;12627
542644;66500
741795;5136
698008;2610
992453;6790
606634;2064
724009;16736
1016261;72
295370;33693
542644;73985
495352;8706
1716000;11883
1017039;4488
698008;32374
698008;32186
878928;1422
295370;31988
1320009;452
1002520;24162
990590;16725
613770;2746
600741;2519
542644;38114
857890;64
495352;9188
376469;9726
619132;74834
613770;600
1002520;22149
495352;7915
613673;4869
703354;479
995975;35185
703354;1322
1320009;20564
376469;9717
376469;7823
1320009;6534
1002520;115
995975;33723
1002520;92
1002520;9791
990590;7448
376469;6638
600741;5538
613770;1548
495352;6854
703354;3279
995975;5738
376469;5379
619132;73822
1002520;24283
995975;89171
606634;93416
613770;112
990590;14032
1002520;24213
995975;7379
542644;25673
542644;88374
600741;3514
995975;34993
1002520;119
606634;95177
995975;34560
995975;88892
995975;1050
995975;34216
995975;33028
613770;4163
600741;1736
376469;4934
495352;7518
613770;562
990590;122
613673;4936
619132;74299
995975;7935
1716000;12068
995975;13319
1002520;18240
1716000;382
600741;84340
995975;14304
619132;74521
376469;605
995975;88818
990590;8572
995975;14200
703354;3307
857890;50984
376469;6246
1320009;29531
1002520;23700
995975;1432
376469;9855
613770;4045
1320009;31419
734004;8505
992453;18
1863002;36670
1582003;24955
970751;4460
295370;37498
1582003;24777
323527;19236
734004;5642
1863002;27062
323527;11167
1863002;30660
1131001;9038
1863002;34267
970751;5729
360384;25143
1582003;23965
323527;19642
970751;7047
970751;4854
970751;1834
724009;2735
992453;5799
599719;2177
323527;10834
295370;27236
323527;10372
323527;18855
878928;4411
724009;16650
970751;6787
1582003;24360
724009;8849
323527;12215
323527;22637
1863002;37669
734004;18447
323527;1639
323527;9561
970751;5222
295370;32981
323527;9107
970751;80
878928;784
323527;18731
970751;4644
295370;33117
724009;19344
295370;32141
1582003;24397
992453;284
1863002;33966
992453;6909
1863002;29510
724009;19508
878928;13754
1131001;4272
970751;6415
970751;6250
323527;18673
323527;5546
1582003;24633
724009;17486
992453;6871
323527;19624
970751;5236
323527;18495
323527;17059
992453;6609
1131001;8843
724009;19469
323527;17022
1017039;8308
1863002;29023
970751;4843
724009;9119
1863002;35125
1863002;37885
323527;19172
878928;1871
970751;4728
1017039;9092
599719;34
724009;17
970751;7288
295370;26288
599719;24753
295370;32479
1863002;34484
724009;19511
323527;17980
1582003;24858
970751;6970
970751;6972
1131001;7959
970751;4657
970751;7218
323527;7868
323527;17408
295370;30631
992453;1037
734004;16821
970751;7005
970751;4562
323527;10841
360384;25300
323527;10691
724009;6617
1863002;33277
1017039;1786
734004;13338
878928;13393
878928;4158
107000;2541
1863002;38038
698008;16927
698008;32206
107000;8857
360384;25507
698008;28550
698008;28688
698008;32439
107000;4451
698008;25518
698008;24495
698008;32207
698008;23186
698008;31348
698008;26539
698008;29686
698008;30179
698008;19763
698008;32021
360384;22071
698008;28505
698008;18753
698008;31056
107000;3911
698008;32412
107000;9675
698008;27099
698008;32322
698008;24640
107000;4444
698008;29016
360384;22386
107000;4316
360384;21438
698008;32197
698008;31699
107000;8651
107000;10141
360384;24645
698008;27614
1863002;37228
1582003;4675
698008;21576
878928;4484
698008;7911
724009;19065
724009;1088
734004;7198
1582003;24894
992453;302
698008;27267
295370;31877
970751;6472
1582003;15545
724009;19509
878928;13722
992453;1267
1582003;24456
878928;12088
724009;7566
698008;9030
878928;13016
1017039;9003
1017039;8307
698008;20256
724009;16115
878928;13089
323527;19206
734004;90828
734004;6638
992453;5812
724009;16578
698008;25485
295370;37143
724009;6279
724009;19016
724009;2803
724009;50015
295370;30720
878928;13764
1863002;34729
1863002;37891
724009;6282
698008;29000
992453;5590
724009;19683
724009;18890
970751;1357
1582003;14718
724009;51047
1582003;14674
724009;19287
734004;8612
1582003;2202
734004;8581
995975;3110
542644;31934
376469;9170
1320009;12919
1320009;8514
703354;2042
995975;1417
1002520;14432
637858;91119
1320009;14438
1320009;23863
995975;8609
1320009;718
637858;90356
1002520;23967
990590;12447
995975;33118
495352;5030
995975;3610
995975;10672
495352;8256
495352;3919
495352;2390
1002520;14078
1320009;30685
376469;46
542644;15506
1320009;6418
857890;51388
542644;95171
495352;8552
542644;42661
619132;74115
995975;280
703354;2555
619132;73615
996122;96104
1320009;2962
495352;6776
495352;7895
606634;90203
1320009;3414
542644;69851
542644;97748
1320009;3721
495352;8948
600741;1667
990590;22127
1320009;6855
995975;34055
637858;90332
1320009;24924
376469;8458
1320009;14250
495352;8008
1716000;92327
995975;8651
606634;94182
990590;8890
1002520;24054
1716000;16297
703354;1561
1320009;4664
637858;91954
495352;6766
542644;2375
542644;20114
1320009;6014
619132;73427
1320009;98153
990590;22581
495352;5444
1002520;11140
495352;7536
857890;51060
995975;14345
542644;20383
1320009;23954
606634;1624
1320009;28391
1716000;77785
1716000;14328
619132;71665
1320009;27688
1320009;15348
669610;1985
495352;337
495352;702
542644;78006
995975;34140
990590;22831
995975;12792
995975;34135
542644;49647
376469;6283
669610;50814
542644;18200
495352;5625
495352;5931
1002520;23459
995975;13156
542644;2321
542644;36188
619132;73698
376469;10457
542644;46906
542644;97051
1320009;9416
542644;50191
995975;2160
669610;684
1716000;4265
542644;52417
542644;58083
619132;73486
542644;10797
542644;44838
637858;13879
542644;34602
741795;2991
995975;34921
1320009;29970
669610;1977
669261;4813
1002520;4097
669610;997
542644;91367
741795;5782
542644;57323
1716000;3182
542644;32721
600741;86348
542644;28401
741795;5015
741795;5956
741795;96898
542644;39744
542644;87936
542644;43205
542644;18403
542644;54893
1320009;14828
669610;61968
542644;93411
542644;3638
542644;58246
542644;44403
542644;42433
542644;69319
606634;93959
995975;88940
995975;1667
1320009;6309
542644;24312
1320009;28896
613673;3860
542644;64486
1716000;13716
619132;71533
542644;46815
542644;23355
669610;51095
995975;10607
1716000;14064
542644;1718
1002520;124
542644;97136
1716000;14233
1320009;4129
542644;2614
542644;89471
542644;74090
542644;87538
741795;1519
542644;47197
542644;88711
542644;10863
542644;66301
542644;44870
1716000;90462
542644;49467
542644;83285
669610;5315
619132;70032
542644;35680
542644;49837
542644;13024
542644;9969
542644;18424
542644;11017
995975;12870
542644;72735
542644;37705
542644;65304
542644;22776
1716000;1554
1716000;6232
542644;36950
542644;65896
542644;93701
995975;33146
1716000;3868
637858;92028
724009;19709
734004;10349
734004;97927
724009;19329
734004;4132
734004;8342
724009;17947
734004;9641
734004;91491
734004;8482
724009;17049
734004;92560
698008;29855
1131001;3824
698008;25431
724009;3218
323527;12150
295370;26760
599719;46167
698008;32354
1863002;32258
295370;33091
724009;19290
698008;30035
878928;4145
1016261;1198
295370;35912
724009;7914
295370;33820
1863002;37754
992453;6421
724009;8722
295370;36233
992453;6599
107000;1170
698008;14467
724009;51124
107000;1933
107000;4019
1016261;821
360384;20341
295370;36263
1863002;35146
724009;16991
1582003;12664
734004;6559
724009;14809
734004;8845
1863002;27466
1582003;24635
698008;13247
698008;48061
698008;26777
295370;34478
599719;1699
724009;16541
1863002;27974
724009;19310
698008;28559
698008;47917
698008;31019
1016261;1280
295370;36436
1863002;37629
698008;19330
724009;4852
698008;29884
734004;99711
295370;37473
1016261;1983
295370;27890
1863002;243
1863002;34577
1016261;1103
724009;5943
724009;6611
295370;30841
724009;16231
724009;19745
1863002;324
1582003;10679
599719;3458
698008;30332
724009;18925
295370;26155
992453;4537
734004;8537
992453;2729
295370;26416
1863002;32972
1863002;33975
992453;1662
724009;18453
698008;30663
1863002;29737
295370;37053
1863002;34091
1863002;25971
1863002;37363
107000;9225
698008;25616
734004;22904
1016261;1217
1863002;37825
1016261;1172
698008;25313
295370;37009
1016261;1431
734004;6061
724009;19591
1863002;32917
1016261;1877
599719;24813
724009;19453
724009;50940
698008;26089
992453;6523
1863002;36951
724009;19773
295370;36999
295370;21780
542644;48327
613770;4208
600741;183
542644;12623
542644;91915
542644;21614
600741;614
600741;5575
600741;76756
995975;3768
542644;12636
600741;81543
542644;89965
600741;5415
1320009;6247
990590;22068
1716000;18781
1320009;13805
542644;22481
1716000;8763
741795;50076
990590;31677
542644;8258
1320009;32715
542644;20825
542644;6070
995975;30778
600741;5481
600741;5622
669261;4396
542644;6003
542644;25034
600741;86915
990590;22996
542644;17563
741795;854
542644;34249
542644;22391
1716000;18617
619132;74701
600741;82024
1716000;12768
734004;98626
734004;21340
619132;71293
495352;9425
606634;1408
734004;7555
495352;3172
542644;49699
376469;3386
495352;7020
734004;22417
495352;4442
495352;6764
734004;10173
295370;35123
495352;5073
734004;1113
734004;13932
1320009;32509
734004;93287
637858;22019
495352;7253
734004;21999
495352;5104
734004;6798
734004;22014
495352;9148
734004;6750
734004;22782
542644;8522
495352;7581
703133;1907
376469;10570
495352;938
1016261;840
495352;2971
495352;5080
734004;4239
734004;6372
495352;7006
734004;13776
734004;16838
734004;22327
